id,Gene name,strength,eigenvector,close,betweenness,community,core4854,core6920,core7464
AGAP012244,,41.26,0.002631991,0.21419338,7.27E-06,2,,,
AGAP012245,,2.01,2.56E-05,0.187667103,0,2,,,
AGAP012247,,0.72,5.91E-09,0.127260936,0,9,,,
AGAP012248,,58.1,0.000329338,0.21861935,0.000149847,1,,,
AGAP012249,ABCF2,10.89,0.000100635,0.20663151,1.64E-06,1,,,
AGAP012250,,46.3,0.000262726,0.22364202,1.94E-06,1,,,
AGAP012251,,4.07,1.74E-06,0.166454041,7.19E-08,9,,,
AGAP012252,,1.41,1.40E-07,0.157922869,4.75E-07,7,,,
AGAP012255,,4.09,5.05E-05,0.193366758,1.10E-05,2,,,
AGAP012256,,1.37,2.24E-06,0.152084837,1.00E-05,9,,,
AGAP012257,,76.93,0.00860504,0.238394838,4.71E-05,2,core4854,,
AGAP012258,,1.96,4.72E-06,0.181652086,4.89E-07,5,,,
AGAP012261,,3.48,0.00014843,0.212025017,5.92E-05,4,,,
AGAP012262,,70.76,0.005040909,0.221434125,4.93E-05,2,,,
AGAP012263,,35.33,0.007029031,0.228157525,3.03E-06,3,,,
AGAP012265,,6.12,9.63E-05,0.187955877,0.000225892,2,,,
AGAP012267,,13.82,0.001358046,0.205175571,8.63E-08,2,,,
AGAP012268,GPRSMS,23.98,0.00102031,0.221636979,6.15E-06,6,,,
AGAP012270,,183.34,0.03504589,0.243582833,0.000194435,3,core4854,core6920,
AGAP012271,,2.78,6.00E-06,0.187521282,9.78E-07,1,,,
AGAP012272,,2.71,3.89E-05,0.202299427,0,1,,,
AGAP012273,,1.4,0.000108027,0.184428328,0,3,,,
AGAP012274,,33.62,0.001009624,0.225985227,6.82E-05,4,,,
AGAP012275,,60.27,0.000850684,0.206487247,1.08E-06,11,,,
AGAP012279,,86.5,0.00954786,0.234604463,8.07E-05,2,core4854,,
AGAP012280,,26.79,0.000386576,0.210631811,4.56E-05,6,,,
AGAP012281,eIF3m,22.68,0.000109711,0.209600298,3.32E-05,1,,,
AGAP012282,,7.72,3.03E-05,0.198875635,8.33E-05,8,,,
AGAP012283,,70.96,0.000396297,0.227931825,0.00022633,1,,,
AGAP012284,RpL18a-1,152.37,0.021434217,0.25864272,0.002001906,5,core4854,core6920,
AGAP012287,,2.15,8.88E-06,0.190277935,4.98E-06,1,,,
AGAP012288,,17.03,0.001711157,0.20889206,4.17E-07,2,,,
AGAP012289,,5.47,1.80E-05,0.19697447,8.87E-06,1,,,
AGAP012290,,2.16,6.77E-05,0.212141315,6.49E-05,2,,,
AGAP012291,CYP9J3,17.89,6.52E-05,0.200170786,0.000223179,16,,,
AGAP012292,CYP9J4,11.76,4.23E-05,0.199771901,0.000160895,9,,,
AGAP012293,CYP9L3,0.72,2.05E-07,0.153127337,0,7,,,
AGAP012294,CYP9L2,56.07,0.00077415,0.230526389,0.000249873,1,,,
AGAP012295,CYP9L1,8.53,0.000112978,0.208502455,9.64E-07,1,,,
AGAP012296,CYP9J5,6.24,2.05E-05,0.187551874,3.83E-05,9,,,
AGAP012302,,17.1,1.35E-05,0.20335155,0.000464498,9,,,
AGAP012303,,2.09,8.70E-05,0.181662067,0,3,,,
AGAP012304,,14.99,0.00033412,0.189340519,5.74E-05,7,,,
AGAP012305,,30.03,0.000469736,0.204753831,0.000163758,7,,,
AGAP012306,,58.3,0.001091769,0.229332237,0.000228345,4,,,
AGAP012307,,3.4,0.000240751,0.1953115,0,4,,,
AGAP012309,,18.83,9.89E-05,0.204802357,2.68E-06,1,,,
AGAP012310,,109.52,0.000875227,0.240218349,0.000155147,1,core4854,,
AGAP012313,,62.94,0.006588123,0.241248749,0.000301839,4,,,
AGAP012314,,0.7,2.07E-08,0.150372979,0,14,,,
AGAP012315,,17,0.001149233,0.211344465,0.000136456,11,,,
AGAP012316,,5.35,0.000575088,0.198511048,7.19E-08,2,,,
AGAP012317,,1.42,2.68E-06,0.168011851,4.84E-06,9,,,
AGAP012318,OBP23,9.65,0.001149494,0.206476614,8.63E-08,2,,,
AGAP012319,OBP24,84.92,0.001950175,0.241712527,0.001866972,2,,,
AGAP012320,OBP25,44.2,0.000165917,0.205898718,8.56E-07,7,,,
AGAP012321,OBP26,4.11,4.79E-07,0.170094659,3.30E-06,14,,,
AGAP012322,Obp67,7.41,7.95E-05,0.211311579,4.39E-06,2,,,
AGAP012323,OBP27,45.88,0.00211935,0.206174984,9.21E-05,13,,,
AGAP012324,Obp68,17.56,0.000378666,0.189488646,8.03E-06,13,,,
AGAP012325,OBP28,7.59,0.002473253,0.209991051,6.88E-06,3,,,
AGAP012326,TOLL7,1.36,5.42E-05,0.191803621,0,2,,,
AGAP012327,,23.5,0.000422125,0.214444048,0.000185687,2,,,
AGAP012328,,1.38,8.68E-05,0.182137401,0,3,,,
AGAP012329,,41.88,2.38E-05,0.194063031,6.42E-06,9,,,
AGAP012330,,86.24,0.002830505,0.235607801,0.000533415,5,,,
AGAP012332,,2.07,3.75E-06,0.180664991,2.20E-05,4,,,
AGAP012333,,48.28,0.000516683,0.210136142,9.19E-06,4,,,
AGAP012334,,92.42,0.002013821,0.236338358,0.000514484,5,core4854,,
AGAP012335,,10.98,0.00010638,0.216786476,1.51E-07,1,,,
AGAP012336,,8.19,1.20E-05,0.19508216,1.17E-05,1,,,
AGAP012339,,22.82,0.001290362,0.225637191,0.000113637,5,,,
AGAP012340,,4.02,1.38E-05,0.182628387,0,8,,,
AGAP012341,,210.41,0.048971609,0.246130612,1.15E-05,3,core4854,core6920,
AGAP012342,,34.24,0.010102959,0.228711578,1.43E-05,3,,,
AGAP012343,,19.35,0.001603523,0.211580377,0.000262411,7,,,
AGAP012344,,5.59,0.001869154,0.210822361,1.44E-07,3,,,
AGAP012345,,20.29,0.00236554,0.210894597,9.35E-08,3,,,
AGAP012346,,1.36,1.48E-07,0.136996464,1.29E-07,2,,,
AGAP012352,,22.09,0.000101564,0.196130356,0.000214665,7,,,
AGAP012354,,35.13,0.001407654,0.219961475,8.86E-06,2,,,
AGAP012357,,2.65,0.000297802,0.206486661,1.10E-05,10,,,
AGAP012358,,35.19,0.000502255,0.225424216,1.65E-05,1,,,
AGAP012361,,44.86,0.000370529,0.228261344,9.09E-06,1,,,
AGAP012362,,31.79,0.000123998,0.207255594,5.00E-06,1,,,
AGAP012363,,265.51,0.009685225,0.252082734,0.002307383,4,core4854,,
AGAP012364,,2.05,1.11E-05,0.193445557,0,1,,,
AGAP012365,,10.14,0.000210172,0.210979205,9.15E-06,2,,,
AGAP012366,,29.19,0.000202718,0.215422296,4.82E-07,4,,,
AGAP012367,,6.81,9.48E-06,0.190279332,3.61E-06,1,,,
AGAP012368,,34.37,0.00041895,0.225305725,0.000170519,1,,,
AGAP012369,,56.82,0.000184135,0.227002813,0.000142226,1,,,
AGAP012372,,15.62,0.001077052,0.220507566,3.74E-05,6,,,
AGAP012373,,88.74,0.001085467,0.233805949,0.000183424,1,,,
AGAP012374,,200.93,0.016439615,0.244576739,0.000105491,5,core4854,core6920,core7464
AGAP012375,,229.35,0.001111461,0.23808263,0.000586898,8,core4854,,
AGAP012376,,183.11,0.002090029,0.241587291,0.000363722,1,core4854,,
AGAP012377,,16.77,0.000115923,0.213194592,3.24E-07,4,,,
AGAP012378,GPRNPY3,63.63,0.004192903,0.227253707,0.000175915,2,,,
AGAP012379,NIT8730,32.16,0.00053616,0.222083804,0,1,,,
AGAP012380,,36.65,0.000282469,0.226281139,7.41E-05,1,,,
AGAP012381,,1.32,6.92E-06,0.187656526,0,2,,,
AGAP012382,,0.71,7.13E-09,0.143161554,0,9,,,
AGAP012383,,5.52,8.90E-05,0.209686883,1.01E-07,1,,,
AGAP012384,,1.98,9.46E-06,0.177820847,0,4,,,
AGAP012385,,236.63,0.039948955,0.250201813,0.000628042,3,core4854,core6920,
AGAP012387,TOLL6,5.62,5.18E-05,0.201869687,1.41E-05,6,,,
AGAP012388,,1.36,2.67E-06,0.175893813,0,9,,,
AGAP012389,,46.63,0.014293048,0.22405474,1.21E-06,3,,,
AGAP012390,,104.77,0.000979425,0.223258284,0,6,core4854,,
AGAP012391,,78.06,0.000490665,0.212701871,0.000100864,6,core4854,,
AGAP012392,,17.5,0.000657379,0.208781462,4.06E-06,5,,,
AGAP012393,,70.56,0.000646909,0.230275303,2.66E-05,1,core4854,,
AGAP012394,,4.16,6.22E-07,0.164063312,0.000171433,9,,,
AGAP012395,,5.62,8.34E-05,0.189641566,0.000195284,9,,,
AGAP012396,,116.01,0.002857879,0.238564641,0.000318809,1,core4854,,
AGAP012397,,141.48,0.001526211,0.235981365,6.36E-05,1,core4854,,
AGAP012398,,225.05,0.007559746,0.248657937,0.000808909,5,core4854,,
AGAP012399,,2.65,0.000101291,0.189675765,0,5,,,
AGAP012400,,36.69,6.14E-06,0.19243579,9.78E-05,9,,,
AGAP012401,AGM1,56.27,9.00E-05,0.214829827,0.001689506,9,,,
AGAP012402,,194.53,0.002665851,0.243607307,0.000397172,1,core4854,,
AGAP012403,,191.14,0.023699165,0.261829315,0.000931205,4,core4854,,
AGAP012404,,25.72,0.005201913,0.230892681,2.03E-06,5,,,
AGAP012406,,26.73,0.000410106,0.208428717,0,4,,,
AGAP012407,,96.21,0.004906311,0.23873845,0.000371756,5,core4854,,
AGAP012408,,26.21,0.000122762,0.212234612,7.60E-06,1,,,
AGAP012409,GNBPA2,1.37,4.39E-06,0.167727514,0,7,,,
AGAP012410,,4.91,4.56E-05,0.210966358,6.09E-06,1,,,
AGAP012411,,100.18,0.008962115,0.242263857,6.11E-05,4,core4854,,
AGAP012412,,35.19,0.000193213,0.216222837,4.16E-05,1,,,
AGAP012413,CycA,136.92,0.001114675,0.237958153,0.00157421,1,core4854,,
AGAP012414,,49.11,0.000855333,0.222525116,5.45E-05,4,,,
AGAP012415,,3.44,6.15E-05,0.204982687,2.44E-07,1,,,
AGAP012416,,66.66,0.000751391,0.227702952,4.49E-06,1,core4854,,
AGAP012417,Exo1,278.9,0.005036862,0.250317604,0.003289919,1,core4854,,
AGAP012418,,282.19,0.016685185,0.268321064,0.00386682,5,core4854,core6920,core7464
AGAP012419,,1.32,5.64E-08,0.151669198,1.45E-06,16,,,
AGAP012420,,119.66,0.001692199,0.23518667,0.000193591,1,core4854,,
AGAP012424,INR,47.26,0.001984964,0.232652687,7.68E-05,4,,,
AGAP012425,,25.49,1.91E-05,0.191450741,5.99E-06,9,,,
AGAP012428,,2.04,9.55E-05,0.184342006,1.92E-07,3,,,
AGAP012429,NMDAR2,87.68,0.000583942,0.228675301,0.000875472,6,core4854,,
AGAP012430,,3.47,0.000194253,0.190426958,1.05E-05,4,,,
AGAP012431,,358.19,0.039757288,0.270685181,0.009216798,3,core4854,core6920,
AGAP012432,,35.46,0.000582487,0.228877159,1.12E-05,1,,,
AGAP012433,,20.37,0.00015762,0.22673772,4.12E-05,6,,,
AGAP012434,,3.36,1.03E-05,0.18560767,5.21E-06,6,,,
AGAP012435,,1.38,9.91E-08,0.159589239,0,6,,,
AGAP012436,,122.63,0.001079037,0.240347783,0.000168149,1,core4854,,
AGAP012437,,6.23,2.28E-05,0.194798582,5.75E-07,1,,,
AGAP012438,,6.21,0.00019605,0.193847268,4.20E-06,3,,,
AGAP012439,,49.56,0.000993847,0.223586335,0.000146044,1,,,
AGAP012440,,10.99,0.000185761,0.217062241,7.83E-05,4,,,
AGAP012441,dpr13,4.19,0.000233557,0.192656707,3.08E-06,2,,,
AGAP012442,,22.37,8.92E-05,0.212387086,4.82E-05,2,,,
AGAP012443,,7.74,4.16E-06,0.192764185,0.000300094,9,,,
AGAP012444,,92.83,0.001986158,0.235654241,3.70E-06,1,core4854,,
AGAP012445,,4.7,1.28E-05,0.190774049,1.05E-06,1,,,
AGAP012446,,17.13,0.000153661,0.214282584,4.74E-05,2,,,
AGAP012447,GLURIIe,9.52,0.000353786,0.193584114,1.42E-05,3,,,
AGAP012448,,0.65,2.78E-07,0.1627838,0,1,,,
AGAP012449,,5.63,0.000113073,0.200247656,8.55E-05,12,,,
AGAP012450,,1.55,5.41E-10,0.121939112,0,16,,,
AGAP012451,,16.71,0.002941402,0.220638391,0.000112975,3,,,
AGAP012452,,43.84,0.00113226,0.230278991,0.000277746,2,,,
AGAP012453,,14.2,0.000411092,0.209290786,5.37E-05,2,,,
AGAP012454,,4.91,0.000150669,0.1998946,6.83E-05,12,,,
AGAP012455,,0.68,1.13E-05,0.167910655,0,2,,,
AGAP012456,,130.27,0.028970037,0.244185672,0.000278018,3,core4854,core6920,
AGAP012457,,334.56,0.059873213,0.259094126,0.000477096,3,core4854,core6920,
AGAP012458,,418.6,0.00130153,0.25847486,0.009690854,1,,,
AGAP012459,,66.17,0.00060223,0.236432578,0.00018892,4,,,
AGAP012460,Fsn,25.79,0.000455934,0.237926736,3.45E-05,1,,,
AGAP012461,,83.92,0.001593194,0.231637671,0.000125574,1,core4854,,
AGAP012462,CPR147,30.54,0.003955339,0.211851824,2.17E-05,3,,,
AGAP012463,,12.56,4.43E-05,0.197163988,6.13E-05,1,,,
AGAP012464,,30.58,0.000410481,0.231439374,7.79E-05,1,,,
AGAP012466,CPR146,2.07,3.85E-07,0.164168893,6.47E-07,16,,,
AGAP012468,,3.43,4.07E-06,0.179960031,9.54E-06,12,,,
AGAP012470,,4.84,0.000133214,0.192247435,5.66E-06,2,,,
AGAP012471,,7.53,0.00017473,0.199871637,1.89E-05,2,,,
AGAP012472,,2.8,2.43E-05,0.178539295,3.96E-06,2,,,
AGAP012474,,3.5,0.000170058,0.18897288,2.86E-06,4,,,
AGAP012476,,137.74,0.012751827,0.244839763,0.00168021,3,core4854,,
AGAP012477,,19.26,0.000142692,0.216933873,0.000113039,1,,,
AGAP012481,,125.51,0.000747223,0.233023061,0.000526845,1,core4854,,
AGAP012483,,19.6,0.000305859,0.228641522,0.000626666,12,,,
AGAP012484,,17.27,0.000302857,0.22402138,0.000441085,4,,,
AGAP012485,,29.21,0.000201708,0.219210331,4.36E-06,1,,,
AGAP012486,,16.57,6.11E-05,0.218893857,0.000108239,1,,,
AGAP012487,CPR152,84.73,0.006513437,0.232019762,0.000194407,2,,,
AGAP012488,,11.42,2.73E-05,0.208116141,6.33E-05,6,,,
AGAP012489,,247.44,0.04668957,0.258238312,0.001410516,3,core4854,core6920,
AGAP012490,,11.47,0.000393657,0.21660285,0.000235821,3,,,
AGAP012492,,33.45,0.000372441,0.207052685,4.48E-05,2,,,
AGAP012493,,137.47,0.001112941,0.239976319,0.00027044,1,core4854,,
AGAP012494,,2.12,3.98E-06,0.182948343,2.69E-05,12,,,
AGAP012495,,1.36,3.57E-08,0.152871632,0,9,,,
AGAP012496,,1.38,4.03E-05,0.180045928,3.24E-07,6,,,
AGAP012497,,7.56,0.000319534,0.199224318,1.09E-05,3,,,
AGAP012499,,9.73,2.87E-05,0.196717078,5.87E-06,4,,,
AGAP012500,,94.92,0.001526379,0.242956707,0.000655619,4,,,
AGAP012501,,118.75,0.001185616,0.227773327,2.19E-05,6,core4854,,
AGAP012502,,349.32,0.052476145,0.269558069,0.001272267,3,core4854,core6920,
AGAP012503,,8.29,3.23E-05,0.215189664,5.12E-05,1,,,
AGAP012505,,106.65,0.026183915,0.233701621,4.36E-05,3,core4854,,
AGAP012506,,20.55,0.001418985,0.226127608,6.08E-05,3,,,
AGAP012507,,0.68,2.12E-08,0.149591033,0,1,,,
AGAP012508,,13.47,0.000233092,0.219078113,9.74E-06,2,,,
AGAP012509,,20.89,0.00122195,0.21003537,4.44E-05,2,,,
AGAP012513,,9.09,0.000124605,0.207474461,2.58E-06,5,,,
AGAP012514,,8.84,0.000856233,0.204333286,3.85E-07,10,,,
AGAP012515,ATPsynF,115.33,0.005968341,0.259750781,0.002380657,5,core4854,,
AGAP012516,,127.04,0.002838123,0.23843024,0.000170619,1,core4854,,
AGAP012517,,34.03,0.000447543,0.239975474,0.000317819,1,,,
AGAP012518,,85.18,0.000517072,0.217686266,0.000119242,6,core4854,,
AGAP012519,,27.95,0.000285804,0.224311335,4.31E-08,1,,,
AGAP012520,,112.97,0.00856847,0.251881551,0.001144766,4,core4854,,
AGAP012521,,3.62,2.89E-05,0.198929566,0,1,,,
AGAP012522,,8.33,7.93E-05,0.21194887,1.20E-06,1,,,
AGAP012523,,115.54,0.001497334,0.234474896,0.000106822,1,core4854,,
AGAP012524,,85.55,0.000749809,0.241406957,0.000328236,1,,,
AGAP012525,,1.42,2.56E-06,0.175637462,0,1,,,
AGAP012526,,1.42,2.90E-06,0.170522845,0,12,,,
AGAP012527,,78.84,0.002809687,0.232308496,0.000248619,2,,,
AGAP012528,,1.39,0.000179302,0.186178393,0,2,,,
AGAP012529,GALE8,43.44,4.18E-05,0.196422162,0.000155518,9,,,
AGAP012532,,10.23,0.000113034,0.224745572,1.86E-05,6,,,
AGAP012533,,103.8,0.002455853,0.239008163,0.000162353,1,core4854,,
AGAP012534,,17.86,0.000360615,0.221397767,0.00011776,4,,,
AGAP012535,,3.47,0.000179552,0.188372032,1.34E-06,3,,,
AGAP012536,,0.72,1.46E-07,0.142960536,0,3,,,
AGAP012537,,142.1,0.00093551,0.235151249,0.00062795,8,core4854,,
AGAP012538,,46.97,0.003422088,0.234936521,0.000347595,3,,,
AGAP012539,,7.49,4.40E-05,0.190298611,8.66E-05,2,,,
AGAP012540,,5.53,0.00042487,0.199802728,3.69E-06,3,,,
AGAP012541,,0.68,1.47E-06,0.156388766,0,2,,,
AGAP012542,,2.79,5.86E-05,0.176356417,2.88E-08,3,,,
AGAP012543,,15.14,0.000136136,0.221570631,0.00024999,6,,,
AGAP012544,CASPS14,9.69,0.000110737,0.19247804,5.04E-06,2,,,
AGAP012545,,69.58,0.008585787,0.229130381,2.19E-05,2,,,
AGAP012546,,7.68,1.29E-05,0.196075067,4.75E-07,1,,,
AGAP012547,,1.37,6.28E-05,0.174017372,0,3,,,
AGAP012549,,37.88,0.001276045,0.19359408,3.75E-05,13,,,
AGAP012550,,22.94,7.19E-05,0.212982117,0.000698192,1,,,
AGAP012551,,23.96,0.00028832,0.217707585,0.000421158,2,,,
AGAP012552,,0.7,4.26E-09,0.13914073,0,9,,,
AGAP012553,,36.88,0.000184688,0.219580041,0.000192498,1,,,
AGAP012554,,4.84,0.000217014,0.202714616,5.97E-06,5,,,
AGAP012555,,5.92,9.70E-06,0.194563638,0.000104101,1,,,
AGAP012556,Osi5,3.5,0.000338162,0.194686522,0,3,,,
AGAP012557,,1.44,6.14E-05,0.183461784,1.47E-05,16,,,
AGAP012558,,0.72,9.58E-05,0.185085836,0,3,,,
AGAP012559,,9.9,0.001066971,0.228093904,1.20E-05,5,,,
AGAP012560,,1.43,9.90E-05,0.194947718,0,4,,,
AGAP012561,,0.69,7.06E-06,0.166242009,0,2,,,
AGAP012564,,36.04,0.002767845,0.228963149,0.000272666,4,,,
AGAP012565,,4.21,1.24E-05,0.203083448,2.11E-05,1,,,
AGAP012566,,0.68,2.08E-07,0.156157868,0,1,,,
AGAP012567,,53.75,0.000126929,0.23255703,0.000676486,1,,,
AGAP012568,,287.18,0.001345271,0.243676811,0.000839947,1,core4854,,
AGAP012570,,2.1,9.88E-05,0.188548764,0,2,,,
AGAP012571,,36.3,0.000149728,0.215396497,0.000364334,1,,,
AGAP012572,,445.81,0.069390485,0.271963923,0.001647026,3,core4854,core6920,
AGAP012573,,501.22,0.079693671,0.275236032,0.004561492,3,core4854,core6920,
AGAP012574,,0.72,9.58E-05,0.185085836,0,3,,,
AGAP012577,,2.71,6.36E-07,0.166793894,2.12E-05,7,,,
AGAP012578,GPRMGL3,2.08,7.43E-06,0.169400155,1.15E-07,2,,,
AGAP012581,,7.64,0.000125854,0.187563337,1.75E-05,2,,,
AGAP012582,,256.51,0.001687986,0.247713247,0.000363637,1,core4854,,
AGAP012583,,2.82,1.31E-06,0.175183046,2.81E-05,12,,,
AGAP012584,,122.17,0.009406001,0.235112591,0.000582957,2,core4854,,
AGAP012585,ODDB,10.44,4.34E-05,0.186366597,0.00025589,9,,,
AGAP012586,,134.24,0.020907249,0.249127036,0.000829809,3,core4854,,
AGAP012587,,155.82,0.01337176,0.237527414,3.78E-05,5,core4854,core6920,core7464
AGAP012588,,1.51,5.13E-10,0.120863331,0,16,,,
AGAP012590,,44.23,0.000301339,0.217665695,0.000293595,1,,,
AGAP012591,CLIPA3,11.89,0.000356991,0.211593357,3.24E-08,2,,,
AGAP012592,,8.98,0.000457539,0.20549512,0.000134342,3,,,
AGAP012593,,3.44,5.59E-06,0.181909432,1.51E-07,1,,,
AGAP012596,,180.25,0.001067994,0.253931798,0.007251821,1,,,
AGAP012597,,16.74,8.13E-05,0.205819536,0.000651541,2,,,
AGAP012598,,392.89,0.062654031,0.26615066,5.59E-05,3,core4854,core6920,
AGAP012599,,59.93,0.000167763,0.21948936,6.30E-05,1,,,
AGAP012600,,4.14,1.31E-05,0.189135947,2.68E-05,2,,,
AGAP012601,,50.53,0.000913271,0.229660807,0.000202627,2,,,
AGAP012604,,2.07,9.79E-06,0.18087445,6.52E-05,2,,,
AGAP012606,,2.07,0.000246776,0.202552248,4.42E-05,1,,,
AGAP012607,,3.48,5.10E-06,0.187737896,2.16E-06,12,,,
AGAP012608,,346.53,0.001585082,0.247588037,0.001861536,1,core4854,,
AGAP012610,,2.74,5.11E-05,0.197209241,1.59E-06,1,,,
AGAP012611,,178.62,0.020970978,0.25447177,0.001375507,3,core4854,,
AGAP012612,,63.68,0.00038594,0.238857088,0.000937081,1,,,
AGAP012613,,1.42,1.78E-06,0.167444351,0,1,,,
AGAP012616,PPO5,15.91,3.80E-05,0.192284458,7.67E-06,7,,,
AGAP012617,,3.49,6.71E-06,0.169803031,1.73E-07,2,,,
AGAP012619,,134.72,0.000297844,0.244675948,0.004523984,1,,,
AGAP012620,,39.79,0.00021369,0.22767407,0.000764509,2,,,
AGAP012621,,3.43,2.05E-05,0.187723916,1.22E-06,1,,,
AGAP012622,,65.4,0.00133077,0.223278354,0.000126077,1,,,
AGAP012623,,4.11,0.000209896,0.186360892,8.63E-08,2,,,
AGAP012624,,188.99,0.00078215,0.253903544,0.004745218,1,,,
AGAP012625,,52.8,0.00020837,0.224056344,0.000341918,1,,,
AGAP012626,,63.49,0.000243925,0.227948879,0.001982693,1,,,
AGAP012627,,2.08,3.74E-06,0.160762214,0.000170052,4,,,
AGAP012631,,35.49,0.000551475,0.224058422,4.08E-05,1,,,
AGAP012632,,24.26,0.000690287,0.220285144,0.000946276,4,,,
AGAP012634,,431.76,0.069530253,0.272728761,0.000624961,3,core4854,core6920,
AGAP012635,,5.76,1.79E-06,0.174726917,0.000343006,9,,,
AGAP012636,,69.93,0.000790438,0.243765767,0.001820076,1,,,
AGAP012642,,8.27,0.000123197,0.204514951,1.06E-05,5,,,
AGAP012643,,0.66,6.94E-07,0.165395256,0,16,,,
AGAP012644,,1.42,5.74E-05,0.170538159,0,3,,,
AGAP012645,,17.46,0.000892072,0.213759042,0.000214484,4,,,
AGAP012646,,905.67,0.006071977,0.278140663,0.037306001,1,core4854,,
AGAP012648,,26.79,0.000749179,0.21486269,9.01E-06,2,,,
AGAP012649,,52.32,0.003295496,0.221031008,6.74E-05,2,,,
AGAP012653,,13.99,0.000154951,0.213922624,1.47E-06,1,,,
AGAP012654,,13.78,0.00012082,0.208618312,0.000325918,1,,,
AGAP012655,,50.89,8.88E-05,0.221525206,0.000792788,1,,,
AGAP012656,,11.19,6.79E-05,0.193816741,3.11E-06,2,,,
AGAP012657,,6.89,1.87E-05,0.203520106,7.23E-06,1,,,
AGAP012658,Obp68,0.7,7.83E-07,0.146649253,0,3,,,
AGAP012661,,788.31,0.003735046,0.270048725,0.013726409,1,core4854,,
AGAP012663,,269.16,0.002242648,0.244153271,0.000377911,1,core4854,,
AGAP012664,,0.68,0.000115355,0.179222105,0,3,,,
AGAP012665,,1.39,3.70E-05,0.176551365,2.88E-08,11,,,
AGAP012666,,605.97,0.067833272,0.276947427,0.020111018,3,core4854,core6920,
AGAP012667,,4.19,1.34E-05,0.193052017,2.70E-05,6,,,
AGAP012668,,4.78,9.78E-06,0.176179701,2.92E-05,6,,,
AGAP012669,,151.73,0.018979647,0.250798742,0.001343125,3,core4854,,
AGAP012671,,17.64,0.000635462,0.197988279,7.76E-06,2,,,
AGAP012672,,12.71,0.000188136,0.191880845,0.000184686,13,,,
AGAP012673,,3.44,0.000207828,0.186382635,0,2,,,
AGAP012674,,104.18,0.000746839,0.231670617,0.000154672,1,,,
AGAP012675,,2.08,3.50E-05,0.181630437,4.03E-07,3,,,
AGAP012676,CPLCP26,0.73,4.26E-08,0.142908234,0,1,,,
AGAP012677,,1.4,4.79E-05,0.177120645,0.000169592,3,,,
AGAP012678,G6PD,2.09,9.32E-06,0.184618246,1.41E-06,1,,,
AGAP012679,,3.48,3.07E-06,0.180270997,0,1,,,
AGAP012681,,2.08,3.43E-07,0.155540939,0,11,,,
AGAP012682,,30.95,7.43E-05,0.200679489,0.00039911,11,,,
AGAP012684,,33.46,0.000231301,0.226012517,1.07E-05,1,,,
AGAP012685,,47.3,0.00088965,0.235700511,0.002345365,4,,,
AGAP012686,,62.49,0.000215421,0.223005356,4.78E-05,1,,,
AGAP012690,,16.8,0.00014939,0.220595947,0.000107763,1,,,
AGAP012691,,4.11,5.60E-05,0.198598524,3.43E-05,4,,,
AGAP012692,,35.29,0.001790487,0.215783779,5.56E-05,2,,,
AGAP012693,,129.27,0.023872644,0.243501978,0.00013342,3,core4854,,
AGAP012694,,2.07,9.93E-06,0.176031183,3.09E-07,4,,,
AGAP012695,,7.58,7.02E-05,0.209921757,3.03E-05,1,,,
AGAP012696,,53.93,9.72E-05,0.231340268,0.000518296,1,,,
AGAP012697,,2.84,9.94E-05,0.171187805,2.08E-05,3,,,
AGAP012698,GPROAR2,12.65,9.24E-05,0.194638716,8.38E-06,2,,,
AGAP012699,,9.72,2.32E-05,0.195329927,2.54E-05,4,,,
AGAP012700,,11.72,9.47E-05,0.203763528,0.000126612,12,,,
AGAP012701,,1.37,3.86E-06,0.171812156,7.19E-08,2,,,
AGAP012702,,15.47,0.000275657,0.191209884,1.05E-06,13,,,
AGAP012703,TO2,25.44,0.000180292,0.209035406,0.000319298,7,,,
AGAP012704,,3.44,0.000206149,0.189898119,9.13E-07,2,,,
AGAP012705,,7.77,0.000351715,0.194474619,1.74E-06,5,,,
AGAP012706,,9.09,4.85E-06,0.180023885,0.000109483,11,,,
AGAP012707,,34.73,0.000262424,0.21676864,7.71E-05,6,,,
AGAP012708,,12.7,0.000954385,0.229637436,0.000126784,5,,,
AGAP012709,,138.69,0.027737537,0.24864721,0.00024123,3,core4854,,
AGAP012710,,25.3,0.0012622,0.237581765,0.000341274,4,,,
AGAP012711,,0.72,6.99E-07,0.166909622,0,1,,,
AGAP012715,,2.9,1.11E-07,0.145242274,0.000339357,16,,,
AGAP012716,,518.06,0.073237735,0.276000522,0.001296642,3,core4854,core6920,
AGAP012717,Sec22,123.27,0.004660213,0.243547066,0.000150487,5,core4854,,
AGAP012718,,73.26,0.00014886,0.225935377,0.005511729,7,,,
AGAP012719,,2.05,3.29E-06,0.184330472,0,1,,,
AGAP012720,,0.7,1.59E-05,0.165221338,0,3,,,
AGAP012721,,4.16,3.50E-05,0.198866094,0,1,,,
AGAP012722,,22.28,0.000111435,0.217792637,0.000173576,1,,,
AGAP012724,,111.15,0.019844599,0.241426424,0.00145439,3,core4854,,
AGAP012725,,5.57,0.0009993,0.206180239,0,3,,,
AGAP012726,,0.69,3.14E-11,0.103010217,0,13,,,
AGAP012727,,62.7,0.000570526,0.232365406,0.000535352,2,,,
AGAP012728,,2.11,6.80E-05,0.195834558,1.70E-05,4,,,
AGAP012729,,21.14,0.000132555,0.221214308,0.000514539,1,,,
